568,18,Xã Dương Quang,105.9811592,21.0045144
571,18,Xã Dương Xá,105.970087,21.0046345
574,18,Xã Đông Dư,105.9151553,20.9947786
577,18,Xã Đa Tốn,105.930004,20.9862042
580,18,Xã Kiêu Kỵ,105.9564399,20.9825579
583,18,Xã Bát Tràng,105.9146403,20.9796328
586,18,Xã Kim Lan,105.9050273,20.9628824
589,18,Xã Văn Đức,105.9004783,20.9453285
592,19,Phường Cầu Diễn,105.7625765,21.0345973
622,19,Phường Xuân Phương,105.7474443,21.0287352
623,19,Phường Phương Canh,105.7390327,21.0426922
625,19,Phường Mỹ Đình 1,105.7690213,21.021042
626,19,Phường Mỹ Đình 2,105.7746453,21.0282405
628,19,Phường Tây Mỗ,105.7445572,21.0096762
631,19,Phường Mễ Trì,105.7792886,21.0081098
632,19,Phường Phú Đô,105.7663513,21.0093455
634,19,Phường Đại Mỗ,105.7630172,20.9932717
637,19,Phường Trung Văn,105.7838655,20.9921504
640,20,Thị trấn Văn Điển,105.8453274,20.9475092
643,20,Xã Tân Triều,105.8042144,20.9770834
646,20,Xã Thanh Liệt,105.813641,20.9647474
649,20,Xã Tả Thanh Oai,105.8100173,20.9346465
652,20,Xã Hữu Hoà,105.8045726,20.9518721
655,20,Xã Tam Hiệp,105.8326706,20.9516283
658,20,Xã Tứ Hiệp,105.8552711,20.94627485
661,20,Xã Yên Mỹ,105.8716479,20.9457365
664,20,Xã Vĩnh Quỳnh,105.8338001,20.9332014
667,20,Xã Ngũ Hiệp,105.8552091,20.92694445
670,20,Xã Duyên Hà,105.8725505,20.92823935
673,20,Xã Ngọc Hồi,,
676,20,Xã Vạn Phúc,105.8912525,20.9137967
679,20,Xã Đại áng,105.8256114,20.8966137
682,20,Xã Liên Ninh,105.8564638,20.9099087
685,20,Xã Đông Mỹ,105.8722992,20.9166454
595,21,Phường Thượng Cát,105.73538,21.0913325
598,21,Phường Liên Mạc,105.7541724,21.084938
601,21,Phường Đông Ngạc,105.7852886,21.0887962
602,21,Phường Đức Thắng,105.7759044,21.078175
604,21,Phường Thụy Phương,105.7668226,21.0809809
607,21,Phường Tây Tựu,105.7340397,21.0706439
610,21,Phường Xuân Đỉnh,105.7906068,21.0748042
611,21,Phường Xuân Tảo,105.7942037,21.0611692
613,21,Phường Minh Khai,105.7475631,21.0603661
616,21,Phường Cổ Nhuế 1,105.7833144,21.0511128
617,21,Phường Cổ Nhuế 2,105.7722035,21.0650823
619,21,Phường Phú Diễn,105.7634638,21.0513072
620,21,Phường Phúc Diễn,105.7517539,21.0471983
8973,250,Thị trấn Chi Đông,105.7551218,21.2125145
8974,250,Xã Đại Thịnh,105.7273266,21.1792298
8977,250,Xã Kim Hoa,,
8980,250,Xã Thạch Đà,105.6770901,21.1774711
8983,250,Xã Tiến Thắng,105.7570684,21.1507696
8986,250,Xã Tự Lập,105.6616955,21.2106437
8989,250,Thị trấn Quang Minh,105.7551218,21.2125145
8992,250,Xã Thanh Lâm,,
8995,250,Xã Tam Đồng,105.681968,21.191111
8998,250,Xã Liên Mạc,105.6608318,21.18879015
9001,250,Xã Vạn Yên,,
9004,250,Xã Chu Phan,,
9007,250,Xã Tiến Thịnh,,
9010,250,Xã Mê Linh,105.7367372,21.1630482
9013,250,Xã Văn Khê,105.712044,21.1609189
9016,250,Xã Hoàng Kim,105.6885729,21.1684149
9019,250,Xã Tiền Phong,105.7574124,21.15018
9022,250,Xã Tráng Việt,105.7414677,21.1467697
9538,268,Phường Nguyễn Trãi,105.7804485,20.9697375
9541,268,Phường Mộ Lao,105.7842539,20.9821715
9542,268,Phường Văn Quán,105.7902096,20.9783124
9544,268,Phường Vạn Phúc,105.7719148,20.9803136
9547,268,Phường Yết Kiêu,105.7777427,20.9747299
9550,268,Phường Quang Trung,105.7714768,20.971131
9551,268,Phường La Khê,105.7601018,20.9696783
9552,268,Phường Phú La,105.7641533,20.9580348
9553,268,Phường Phúc La,105.7895084,20.9675836
9556,268,Phường Hà Cầu,105.7782818,20.9649387
9562,268,Phường Yên Nghĩa,105.7351127,20.951446
9565,268,Phường Kiến Hưng,105.7875583,20.9527894
9568,268,Phường Phú Lãm,105.7526272,20.9426807
